year,electedas,name,party,segment,mandal,area,ward,age,community,edu,electioncat,occupation,sex,tot,votes
2014,MLA Candidate,None Of The Above,NOTA,Rayadurg,,,,,,,,,,451720.0,1288.0
2014,MLA Candidate,S. Mallikarjuna,BCUF,Rayadurg,,,,,,,,,,451720.0,1400.0
2014,MLA Candidate,Vadde M. B. Chinnappayya,INC,Rayadurg,,,,,,,,,,451720.0,2737.0
2014,MLA Candidate,Kapu Ramachandra Reddy,YSRCP,Rayadurg,,,,,,,,,,451720.0,90517.0
2014,MLA,Kalava Srinivasulu,TDP,Rayadurg,,,,,,,,,,451720.0,92344.0
1989,MLA Candidate,B. Parusuramaiah,IND,Kalyandurg,,,,,,,,,,148447.0,749.0
1989,MLA Candidate,Sanjeevaiah V.,CPI,Kalyandurg,,,,,,,,,,148447.0,43706.0
1989,MLA,Lakshmi Devi M.,INC,Kalyandurg,,,,,,,,,,148447.0,48448.0
2009,MLA Candidate,Y G K Venkatesulu,PPOI,Kalyandurg,,,,,,,,,,177742.0,532.0
2009,MLA Candidate,B Venkata Narayana,BSP,Kalyandurg,,,,,,,,,,177742.0,616.0
2009,MLA Candidate,R G Santha Kumari,LSP,Kalyandurg,,,,,,,,,,177742.0,642.0
2009,MLA Candidate,M Narayana,IND,Kalyandurg,,,,,,,,,,177742.0,914.0
2009,MLA Candidate,Balaram Sake,BJP,Kalyandurg,,,,,,,,,,177742.0,1415.0
2009,MLA Candidate,Market Ramanna,PRAP,Kalyandurg,,,,,,,,,,177742.0,7342.0
2009,MLA Candidate,Vunnam Hanumantharaya Chowdary,TDP,Kalyandurg,,,,,,,,,,177742.0,65226.0
2009,MLA,Neelakantapuram Raghuveera Reddy,INC,Kalyandurg,,,,,,,,,,177742.0,69614.0
2014,MLA Candidate,Dasari Chandrasekhara,IND,Kalyandurg,,,,,,,,,,391304.0,523.0
2014,MLA Candidate,Sugepalli Ravi Kumar,JASPA,Kalyandurg,,,,,,,,,,391304.0,751.0
2014,MLA Candidate,None Of The Above,NOTA,Kalyandurg,,,,,,,,,,391304.0,880.0
2014,MLA Candidate,P.Pakruddin,PPOI,Kalyandurg,,,,,,,,,,391304.0,1318.0
2014,MLA Candidate,K.Ramakrishnayya,BSP,Kalyandurg,,,,,,,,,,391304.0,1395.0
2014,MLA Candidate,M.D.Sanjeevappa,CPI,Kalyandurg,,,,,,,,,,391304.0,1541.0
2014,MLA Candidate,Boya Thippe Swamy,YSRCP,Kalyandurg,,,,,,,,,,391304.0,69662.0
2014,MLA,Vunnam Hanumantharaya Chowdary,TDP,Kalyandurg,,,,,,,,,,391304.0,91981.0
1978,MLA Candidate,C.Obaiah,IND,Kalyandurg,,,,,,,,,,104599.0,1305.0
1978,MLA Candidate,Lakshmi Devi M.,INC,Kalyandurg,,,,,,,,,,104599.0,17801.0
1978,MLA Candidate,S.Viswandam,INC(I),Kalyandurg,,,,,,,,,,104599.0,19937.0
1978,MLA,Hindi Narasappa,JNP,Kalyandurg,,,,,,,,,,104599.0,23364.0
1983,MLA Candidate,Chowdappa,IND,Kalyandurg,,,,,,,,,,111571.0,600.0
1983,MLA Candidate,B. T. Pakkirappa,CPI,Kalyandurg,,,,,,,,,,111571.0,8179.0
1983,MLA Candidate,Vishwanatham,INC,Kalyandurg,,,,,,,,,,111571.0,19989.0
1983,MLA,T. C. Mareppa,IND,Kalyandurg,,,,,,,,,,111571.0,41768.0
1985,MLA Candidate,Lakshmidevi,INC,Kalyandurg,,,,,,,,,,117910.0,24469.0
1985,MLA,B. T. Pakkirappa,CPI,Kalyandurg,,,,,,,,,,117910.0,49489.0
1994,MLA Candidate,Boddappa,IND,Kalyandurg,,,,,,,,,,166213.0,51.0
1994,MLA Candidate,Ramaswamy,IND,Kalyandurg,,,,,,,,,,166213.0,112.0
1994,MLA Candidate,Kollappa,IND,Kalyandurg,,,,,,,,,,166213.0,209.0
1994,MLA Candidate,Ramaiah,IND,Kalyandurg,,,,,,,,,,166213.0,262.0
1994,MLA Candidate,M. Adeppa,IND,Kalyandurg,,,,,,,,,,166213.0,296.0
1994,MLA Candidate,Chinna Durgappa,IND,Kalyandurg,,,,,,,,,,166213.0,375.0
1994,MLA Candidate,Jenne Anjineyulu,BSP,Kalyandurg,,,,,,,,,,166213.0,836.0
1994,MLA Candidate,Balaram,BJP,Kalyandurg,,,,,,,,,,166213.0,1101.0
1994,MLA Candidate,M. Lakshmidevi,INC,Kalyandurg,,,,,,,,,,166213.0,28983.0
1994,MLA,B.C. Govindappa,TDP,Kalyandurg,,,,,,,,,,166213.0,85061.0
1999,MLA Candidate,A. Kullayappa,IND,Kalyandurg,,,,,,,,,,183840.0,108.0
1999,MLA Candidate,B. Govindappa,IND,Kalyandurg,,,,,,,,,,183840.0,181.0
1999,MLA Candidate,S. Yenjarappa,IND,Kalyandurg,,,,,,,,,,183840.0,256.0
1999,MLA Candidate,H. Thimmappa,IND,Kalyandurg,,,,,,,,,,183840.0,282.0
1999,MLA Candidate,M. Ananthamma,IND,Kalyandurg,,,,,,,,,,183840.0,334.0
1999,MLA Candidate,M. Yerriswamy,IND,Kalyandurg,,,,,,,,,,183840.0,353.0
1999,MLA Candidate,M. Krishnaiah,PPOI,Kalyandurg,,,,,,,,,,183840.0,429.0
1999,MLA Candidate,P. Vannurappa,IND,Kalyandurg,,,,,,,,,,183840.0,534.0
1999,MLA Candidate,B. Sudharshan,BJRP,Kalyandurg,,,,,,,,,,183840.0,1369.0
1999,MLA Candidate,H. Nagaraju,ATDP,Kalyandurg,,,,,,,,,,183840.0,6919.0
1999,MLA Candidate,K.B. Shanthi Shivaji,INC,Kalyandurg,,,,,,,,,,183840.0,44931.0
1999,MLA,A. Saradamba,TDP,Kalyandurg,,,,,,,,,,183840.0,67813.0
2004,MLA Candidate,R.Gangaraju,IND,Kalyandurg,,,,,,,,,,196478.0,641.0
2004,MLA Candidate,H.Vannurappa,IND,Kalyandurg,,,,,,,,,,196478.0,790.0
2004,MLA Candidate,M.Suresh Babu,IND,Kalyandurg,,,,,,,,,,196478.0,1341.0
2004,MLA Candidate,A. Kullayappa,IND,Kalyandurg,,,,,,,,,,196478.0,1467.0
2004,MLA Candidate,Sugepalli Umadevi,INC,Kalyandurg,,,,,,,,,,196478.0,66711.0
2004,MLA,B.C. Govindappa,TDP,Kalyandurg,,,,,,,,,,196478.0,76363.0
1978,MLA Candidate,Asavadi Jagajjeevan,IND,Singanamala,,,,,,,,,,88391.0,1434.0
1978,MLA Candidate,N. Sivasankar,INC,Singanamala,,,,,,,,,,88391.0,2016.0
1978,MLA Candidate,Katappagari Ananda Rao,INC(I),Singanamala,,,,,,,,,,88391.0,16758.0
1978,MLA,B. Rukmani Devi,JNP,Singanamala,,,,,,,,,,88391.0,20385.0
1983,MLA Candidate,Pujari Varadarajulu,JNP,Singanamala,,,,,,,,,,93726.0,786.0
1983,MLA Candidate,K. Ananda Rao,INC,Singanamala,,,,,,,,,,93726.0,19318.0
1983,MLA,P. Gurumurthy,IND,Singanamala,,,,,,,,,,93726.0,38221.0
1985,MLA Candidate,Asadi Naganhushanam,IND,Singanamala,,,,,,,,,,103324.0,131.0
1985,MLA Candidate,Mallepula Yerriswamy,IND,Singanamala,,,,,,,,,,103324.0,374.0
1985,MLA Candidate,Kailasam Ananda Rao,IND,Singanamala,,,,,,,,,,103324.0,1429.0
1985,MLA Candidate,P. Samanthakamani,INC,Singanamala,,,,,,,,,,103324.0,19990.0
1985,MLA,K. Jayaram,TDP,Singanamala,,,,,,,,,,103324.0,34202.0
1989,MLA Candidate,Meesala Pedda Narayana Alias Abbenna,IND,Singanamala,,,,,,,,,,131231.0,100.0
1989,MLA Candidate,Mantrigari Chinna Nallappa,IND,Singanamala,,,,,,,,,,131231.0,188.0
1989,MLA Candidate,Harijana Dasari Subbaiah,IND,Singanamala,,,,,,,,,,131231.0,205.0
1989,MLA Candidate,Peddapuri Ramiah,IND,Singanamala,,,,,,,,,,131231.0,459.0
1989,MLA Candidate,Juturu Yernagappa,IND,Singanamala,,,,,,,,,,131231.0,471.0
1989,MLA Candidate,J. Channappa,IND,Singanamala,,,,,,,,,,131231.0,515.0
1989,MLA Candidate,Nukathati Muneppa,IND,Singanamala,,,,,,,,,,131231.0,650.0
1989,MLA Candidate,B.C. Govindappa,TDP,Singanamala,,,,,,,,,,131231.0,35698.0
1989,MLA,P. Samanthakamani,INC,Singanamala,,,,,,,,,,131231.0,42777.0
1994,MLA Candidate,Ramanjaneyulu,IND,Singanamala,,,,,,,,,,141294.0,518.0
1994,MLA Candidate,Bandi Nallappa,BSP,Singanamala,,,,,,,,,,141294.0,753.0
1994,MLA Candidate,Mendava Ramaiah,IND,Singanamala,,,,,,,,,,141294.0,1064.0
1994,MLA Candidate,Pratap Sagar,BJP,Singanamala,,,,,,,,,,141294.0,1175.0
1994,MLA Candidate,N. Muneppa,IND,Singanamala,,,,,,,,,,141294.0,1211.0
1994,MLA Candidate,P. Samanthakamani,INC,Singanamala,,,,,,,,,,141294.0,18337.0
1994,MLA,K. Jayaram,TDP,Singanamala,,,,,,,,,,141294.0,65535.0
1999,MLA Candidate,N. Muneppa,IND,Singanamala,,,,,,,,,,155039.0,274.0
1999,MLA Candidate,Tarimela Nallappa,MCPI(S),Singanamala,,,,,,,,,,155039.0,557.0
1999,MLA Candidate,O.Nallappa,CPM,Singanamala,,,,,,,,,,155039.0,2652.0
1999,MLA Candidate,S. Sairam,INC,Singanamala,,,,,,,,,,155039.0,43020.0
1999,MLA,K. Jayaram,TDP,Singanamala,,,,,,,,,,155039.0,47310.0
2004,MLA Candidate,Nadimidoddi Peddaiah,IND,Singanamala,,,,,,,,,,160557.0,760.0
2004,MLA Candidate,Gangadhar,IND,Singanamala,,,,,,,,,,160557.0,1093.0
2004,MLA Candidate,Mundlapati Ramanamma,IND,Singanamala,,,,,,,,,,160557.0,1095.0
2004,MLA Candidate,Muchukota Anand Kumar,BSP,Singanamala,,,,,,,,,,160557.0,3036.0
2004,MLA Candidate,Pamidi Samanthaka Mani,TDP,Singanamala,,,,,,,,,,160557.0,51443.0
2004,MLA,Sake Sailajanath,INC,Singanamala,,,,,,,,,,160557.0,60029.0
2009,MLA Candidate,Ramamurthy Dasari,CPI(ML)(L),Singanamala,,,,,,,,,,197716.0,294.0
2009,MLA Candidate,P Peddanna,PP,Singanamala,,,,,,,,,,197716.0,348.0
2009,MLA Candidate,M Obulapathi,IND,Singanamala,,,,,,,,,,197716.0,496.0
2009,MLA Candidate,M Chandrappa,IND,Singanamala,,,,,,,,,,197716.0,556.0
2009,MLA Candidate,A Naga Nallaiah,IND,Singanamala,,,,,,,,,,197716.0,609.0
2009,MLA Candidate,Kullayappa Midde,IND,Singanamala,,,,,,,,,,197716.0,720.0
2009,MLA Candidate,Mudigubba Lakshmanna,IND,Singanamala,,,,,,,,,,197716.0,1094.0
2009,MLA Candidate,Y K Viswanath,TPPP,Singanamala,,,,,,,,,,197716.0,1200.0
2009,MLA Candidate,Harijana Chandrasekhar,BSP,Singanamala,,,,,,,,,,197716.0,1664.0
2009,MLA Candidate,Mallichetty Peddanna,BJP,Singanamala,,,,,,,,,,197716.0,2247.0
2009,MLA Candidate,Jayaram Kothapalli,PRAP,Singanamala,,,,,,,,,,197716.0,12689.0
2009,MLA Candidate,Pamidi Samanthaka Mani,TDP,Singanamala,,,,,,,,,,197716.0,62191.0
2009,MLA,Sake Sailajanath,INC,Singanamala,,,,,,,,,,197716.0,65367.0
2014,MLA Candidate,Y. Rajagopal,RPS,Singanamala,,,,,,,,,,422578.0,112.0
2014,MLA Candidate,P.N. Vara Prasad,AIMIM,Singanamala,,,,,,,,,,422578.0,147.0
2014,MLA Candidate,Bandaru. Chandrasekhar,IND,Singanamala,,,,,,,,,,422578.0,168.0
2014,MLA Candidate,M. Raghu Ramanjineyulu,IND,Singanamala,,,,,,,,,,422578.0,172.0
2014,MLA Candidate,K. Obulesu,IND,Singanamala,,,,,,,,,,422578.0,190.0
2014,MLA Candidate,C. Vinod,IND,Singanamala,,,,,,,,,,422578.0,266.0
2014,MLA Candidate,Y.K. Viswanath,MASP,Singanamala,,,,,,,,,,422578.0,307.0
2014,MLA Candidate,M. Venkata Krishnaiah,IND,Singanamala,,,,,,,,,,422578.0,309.0
2014,MLA Candidate,K. Silas,IND,Singanamala,,,,,,,,,,422578.0,495.0
2014,MLA Candidate,Bandaru Ramanjineyulu,JASPA,Singanamala,,,,,,,,,,422578.0,683.0
2014,MLA Candidate,None Of The Above,NOTA,Singanamala,,,,,,,,,,422578.0,710.0
2014,MLA Candidate,Kondamallela Nagendra,LSP,Singanamala,,,,,,,,,,422578.0,1016.0
2014,MLA Candidate,Singanamala. Parandama,BSP,Singanamala,,,,,,,,,,422578.0,1598.0
2014,MLA Candidate,Sake Sailajanath,INC,Singanamala,,,,,,,,,,422578.0,2176.0
2014,MLA Candidate,Jonnalagadda Padmavathy,YSRCP,Singanamala,,,,,,,,,,422578.0,82095.0
2014,MLA,B. Yamini Bala,TDP,Singanamala,,,,,,,,,,422578.0,86679.0
1978,MLA Candidate,Mruthyunjaya Rao Karnam,IND,Uravakonda,,,,,,,,,,93793.0,2881.0
1978,MLA Candidate,Bukkitla Basappa,IND,Uravakonda,,,,,,,,,,93793.0,4838.0
1978,MLA Candidate,Sanda Nayayanappa,JNP,Uravakonda,,,,,,,,,,93793.0,6953.0
1978,MLA Candidate,P.Venkata Narayana,INC,Uravakonda,,,,,,,,,,93793.0,14357.0
1978,MLA,R.Vemanna,INC(I),Uravakonda,,,,,,,,,,93793.0,34344.0
1983,MLA Candidate,Rayala Vemanna,INC,Uravakonda,,,,,,,,,,98861.0,26748.0
1983,MLA,Y. Bheema Reddy,IND,Uravakonda,,,,,,,,,,98861.0,41826.0
1985,MLA Candidate,Nallapareddy Ramanareddy,IND,Uravakonda,,,,,,,,,,109928.0,395.0
1985,MLA Candidate,A. Buden Sab,IND,Uravakonda,,,,,,,,,,109928.0,744.0
1985,MLA Candidate,V. Gopi Nath,INC,Uravakonda,,,,,,,,,,109928.0,29014.0
1985,MLA,Gurram Narayanappa,TDP,Uravakonda,,,,,,,,,,109928.0,38390.0
1989,MLA Candidate,Penabadi Varada Raju,IND,Uravakonda,,,,,,,,,,133752.0,692.0
1989,MLA Candidate,Gurram Narayanappa,TDP,Uravakonda,,,,,,,,,,133752.0,35723.0
1989,MLA,V. Gopi Nath,INC,Uravakonda,,,,,,,,,,133752.0,52365.0
1994,MLA Candidate,Sat Prasad,IND,Uravakonda,,,,,,,,,,138202.0,74.0
1994,MLA Candidate,Bheemalingaiah,IND,Uravakonda,,,,,,,,,,138202.0,163.0
1994,MLA Candidate,A. Ramamohan,IND,Uravakonda,,,,,,,,,,138202.0,267.0
1994,MLA Candidate,V. Ramanjaneyulu,IND,Uravakonda,,,,,,,,,,138202.0,277.0
1994,MLA Candidate,Kothapalli Yerriswamy,IND,Uravakonda,,,,,,,,,,138202.0,391.0
1994,MLA Candidate,K. Laleppa,BJP,Uravakonda,,,,,,,,,,138202.0,719.0
1994,MLA Candidate,Pullaiah,INC,Uravakonda,,,,,,,,,,138202.0,9528.0
1994,MLA Candidate,Y. Sivarami Reddy,IND,Uravakonda,,,,,,,,,,138202.0,32615.0
1994,MLA,Kesanna,TDP,Uravakonda,,,,,,,,,,138202.0,50306.0
1999,MLA Candidate,Yellareddygari Venkatarama Reddy,IND,Uravakonda,,,,,,,,,,154310.0,114.0
1999,MLA Candidate,Pottipadu Ravindra Reddy,IND,Uravakonda,,,,,,,,,,154310.0,198.0
1999,MLA Candidate,Nettyam Siva Kumar,IND,Uravakonda,,,,,,,,,,154310.0,343.0
1999,MLA Candidate,Smt. Gaduputi Leelavathi,PPOI,Uravakonda,,,,,,,,,,154310.0,421.0
1999,MLA Candidate,Singamaneni Sreeramulu,IND,Uravakonda,,,,,,,,,,154310.0,441.0
1999,MLA Candidate,Gonuguntla Sreenivasulu,ATDP,Uravakonda,,,,,,,,,,154310.0,489.0
1999,MLA Candidate,Payyavula Keshav,TDP,Uravakonda,,,,,,,,,,154310.0,45562.0
1999,MLA,Yellareddy Gari Sivarama Reddy,INC,Uravakonda,,,,,,,,,,154310.0,54063.0
2004,MLA Candidate,Vankalapathi Mohan,IND,Uravakonda,,,,,,,,,,151992.0,404.0
2004,MLA Candidate,Yallareddigari Madhusudana Reddy,IND,Uravakonda,,,,,,,,,,151992.0,406.0
2004,MLA Candidate,V.Parandama Chowdary,IND,Uravakonda,,,,,,,,,,151992.0,477.0
2004,MLA Candidate,K.B.Chakradhari,IND,Uravakonda,,,,,,,,,,151992.0,559.0
2004,MLA Candidate,S.Vijaya Baskar,IND,Uravakonda,,,,,,,,,,151992.0,809.0
2004,MLA Candidate,G.Venkatesu,PPOI,Uravakonda,,,,,,,,,,151992.0,1696.0
2004,MLA Candidate,Y Visweswara Reddy,CPI(ML)(L),Uravakonda,,,,,,,,,,151992.0,47501.0
2004,MLA,Payyavula Keshav,TDP,Uravakonda,,,,,,,,,,151992.0,55756.0
2009,MLA Candidate,Devineni Prakash,IND,Uravakonda,,,,,,,,,,187323.0,202.0
2009,MLA Candidate,K. Ramireddy,IND,Uravakonda,,,,,,,,,,187323.0,223.0
2009,MLA Candidate,Bandari Sunkanna,IND,Uravakonda,,,,,,,,,,187323.0,226.0
2009,MLA Candidate,D. Shivakumar,PPOI,Uravakonda,,,,,,,,,,187323.0,295.0
2009,MLA Candidate,H. Lakshmanna,TPPP,Uravakonda,,,,,,,,,,187323.0,300.0
2009,MLA Candidate,Vadde Narayanaswamy,IND,Uravakonda,,,,,,,,,,187323.0,477.0
2009,MLA Candidate,Vasikeri Shiva Prasad,IND,Uravakonda,,,,,,,,,,187323.0,838.0
2009,MLA Candidate,K.B. Sreenivasulu,IND,Uravakonda,,,,,,,,,,187323.0,1175.0
2009,MLA Candidate,Mendla Prabhakar,BSP,Uravakonda,,,,,,,,,,187323.0,1692.0
2009,MLA Candidate,Gurram.Chennakeshava Rao,PRAP,Uravakonda,,,,,,,,,,187323.0,8255.0
2009,MLA Candidate,Y Visweswara Reddy,INC,Uravakonda,,,,,,,,,,187323.0,64499.0
2009,MLA,Payyavula Keshav,TDP,Uravakonda,,,,,,,,,,187323.0,64728.0
2014,MLA Candidate,M. Jaya Praksh Naidu,IND,Uravakonda,,,,,,,,,,386998.0,152.0
2014,MLA Candidate,Molaka Bala Ramanjineyulu,IND,Uravakonda,,,,,,,,,,386998.0,202.0
2014,MLA Candidate,G. Sudhakar Reddy,IND,Uravakonda,,,,,,,,,,386998.0,232.0
2014,MLA Candidate,C.Somasekhar Reddy,IND,Uravakonda,,,,,,,,,,386998.0,235.0
2014,MLA Candidate,Nara Narapa Reddy,RPS,Uravakonda,,,,,,,,,,386998.0,273.0
2014,MLA Candidate,B. Ravi Sankar,PPOI,Uravakonda,,,,,,,,,,386998.0,442.0
2014,MLA Candidate,Kuruba Laleppa,IND,Uravakonda,,,,,,,,,,386998.0,484.0
2014,MLA Candidate,None Of The Above,NOTA,Uravakonda,,,,,,,,,,386998.0,894.0
2014,MLA Candidate,Mendla Prabhakar,BSP,Uravakonda,,,,,,,,,,386998.0,1052.0
2014,MLA Candidate,K. Ramanjineyulu,JASPA,Uravakonda,,,,,,,,,,386998.0,1105.0
2014,MLA Candidate,Vasikeri Shiva Prasad,INC,Uravakonda,,,,,,,,,,386998.0,1185.0
2014,MLA Candidate,Payyavula Keshav,TDP,Uravakonda,,,,,,,,,,386998.0,78767.0
2014,MLA,Y Visweswara Reddy,YSRCP,Uravakonda,,,,,,,,,,386998.0,81042.0
1978,MLA Candidate,Yatham Narayana,IND,Tadipatri,,,,,,,,,,101138.0,355.0
1978,MLA Candidate,Vellaboyana Bhima Rao,IND,Tadipatri,,,,,,,,,,101138.0,537.0
1978,MLA Candidate,Peddanna,IND,Tadipatri,,,,,,,,,,101138.0,1413.0
1978,MLA Candidate,V.K. Obi Reddi,INC,Tadipatri,,,,,,,,,,101138.0,15872.0
1978,MLA Candidate,Munchala Kesava Reddy,JNP,Tadipatri,,,,,,,,,,101138.0,23280.0
1978,MLA,Diddekunta Venkata Reddy,INC(I),Tadipatri,,,,,,,,,,101138.0,28793.0
1983,MLA Candidate,Nazeer Ahmed Veerapuram,IND,Tadipatri,,,,,,,,,,115414.0,362.0
1983,MLA Candidate,V. K. Venkata Rami Reddy,CPI,Tadipatri,,,,,,,,,,115414.0,7529.0
1983,MLA Candidate,V. K. Obireddy,INC,Tadipatri,,,,,,,,,,115414.0,18446.0
1983,MLA Candidate,J.C. Diwakar Reddy,IND,Tadipatri,,,,,,,,,,115414.0,20300.0
1983,MLA,Mutyala Kesava Reddy,IND,Tadipatri,,,,,,,,,,115414.0,31416.0
1985,MLA Candidate,Kanakampedda Ganganna,IND,Tadipatri,,,,,,,,,,125007.0,33.0
1985,MLA Candidate,Jalagadu Gulakshmi Devi,IND,Tadipatri,,,,,,,,,,125007.0,255.0
1985,MLA Candidate,Yathamnarayana Reddy,IND,Tadipatri,,,,,,,,,,125007.0,331.0
1985,MLA Candidate,D. Ramamurthy,IND,Tadipatri,,,,,,,,,,125007.0,1427.0
1985,MLA Candidate,Ramachandra Reddy Bhunireddygari,TDP,Tadipatri,,,,,,,,,,125007.0,38263.0
1985,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,125007.0,49747.0
1989,MLA Candidate,Pedda Bayarava Reddy,IND,Tadipatri,,,,,,,,,,157732.0,79.0
1989,MLA Candidate,Yannapusa Bhagyalakshmi,IND,Tadipatri,,,,,,,,,,157732.0,103.0
1989,MLA Candidate,Thirupalu Reddy,IND,Tadipatri,,,,,,,,,,157732.0,339.0
1989,MLA Candidate,Ghosuse Mohiddin,MIM,Tadipatri,,,,,,,,,,157732.0,1024.0
1989,MLA Candidate,P. Nagi Reddy,TDP,Tadipatri,,,,,,,,,,157732.0,52335.0
1989,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,157732.0,53554.0
1994,MLA Candidate,Sambasiva Reddy,IND,Tadipatri,,,,,,,,,,171442.0,40.0
1994,MLA Candidate,Satyanarayana Reddy,IND,Tadipatri,,,,,,,,,,171442.0,53.0
1994,MLA Candidate,Venkata Ranga Reddy,IND,Tadipatri,,,,,,,,,,171442.0,77.0
1994,MLA Candidate,Konkari Balanna,IND,Tadipatri,,,,,,,,,,171442.0,95.0
1994,MLA Candidate,K. Nallappa,IND,Tadipatri,,,,,,,,,,171442.0,306.0
1994,MLA Candidate,Rajasekhara Reddy,IND,Tadipatri,,,,,,,,,,171442.0,443.0
1994,MLA Candidate,Ravi Laxmi Devi,BJP,Tadipatri,,,,,,,,,,171442.0,655.0
1994,MLA Candidate,Peram Nagi Reddy,TDP,Tadipatri,,,,,,,,,,171442.0,47813.0
1994,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,171442.0,70693.0
1999,MLA Candidate,T. Maheswara Reddy,IND,Tadipatri,,,,,,,,,,174251.0,89.0
1999,MLA Candidate,Ambati Siva Sankar Reddy,IND,Tadipatri,,,,,,,,,,174251.0,151.0
1999,MLA Candidate,J.C. Raja Sekhar Reddy,IND,Tadipatri,,,,,,,,,,174251.0,164.0
1999,MLA Candidate,Vennapusa Rami Reddy,IND,Tadipatri,,,,,,,,,,174251.0,193.0
1999,MLA Candidate,Prabhakar Reddy,IND,Tadipatri,,,,,,,,,,174251.0,215.0
1999,MLA Candidate,Maramreddy Ranganatha Reddy,PPOI,Tadipatri,,,,,,,,,,174251.0,437.0
1999,MLA Candidate,Lingutla Rajendra Prasad,ATDP,Tadipatri,,,,,,,,,,174251.0,758.0
1999,MLA Candidate,Peram Nagi Reddy,TDP,Tadipatri,,,,,,,,,,174251.0,47466.0
1999,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,174251.0,51509.0
2004,MLA Candidate,V.Muraliprasad Reddy,IND,Tadipatri,,,,,,,,,,194798.0,171.0
2004,MLA Candidate,M.Ramanjula Reddy,IND,Tadipatri,,,,,,,,,,194798.0,187.0
2004,MLA Candidate,B.C.Ramakrishna Reddy,IND,Tadipatri,,,,,,,,,,194798.0,202.0
2004,MLA Candidate,O.Chinna Obula Reddy,IND,Tadipatri,,,,,,,,,,194798.0,307.0
2004,MLA Candidate,K..Sivarami Reddy,IND,Tadipatri,,,,,,,,,,194798.0,330.0
2004,MLA Candidate,J.C. Prabhakar Reddy,IND,Tadipatri,,,,,,,,,,194798.0,347.0
2004,MLA Candidate,P.Vasudeva Reddy,IND,Tadipatri,,,,,,,,,,194798.0,351.0
2004,MLA Candidate,Y.Surya Prabhakara Reddy,IND,Tadipatri,,,,,,,,,,194798.0,663.0
2004,MLA Candidate,Maramreddy Ranganatha Reddy,PPOI,Tadipatri,,,,,,,,,,194798.0,1906.0
2004,MLA Candidate,Kethireddy Suryaprathapa Reddy,TDP,Tadipatri,,,,,,,,,,194798.0,58318.0
2004,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,194798.0,66195.0
2009,MLA Candidate,Chinta Purushotam,IND,Tadipatri,,,,,,,,,,202829.0,202.0
2009,MLA Candidate,Tanguturi Jagannatha Reddy,IND,Tadipatri,,,,,,,,,,202829.0,225.0
2009,MLA Candidate,Golla Subramanyam,IND,Tadipatri,,,,,,,,,,202829.0,274.0
2009,MLA Candidate,K Pulikonda,IND,Tadipatri,,,,,,,,,,202829.0,440.0
2009,MLA Candidate,J.C. Prabhakar ,IND,Tadipatri,,,,,,,,,,202829.0,471.0
2009,MLA Candidate,Pyla Rayudu,IND,Tadipatri,,,,,,,,,,202829.0,500.0
2009,MLA Candidate,P Prathap Yadav,IND,Tadipatri,,,,,,,,,,202829.0,502.0
2009,MLA Candidate,Bhanu Praksh Reddy,IND,Tadipatri,,,,,,,,,,202829.0,537.0
2009,MLA Candidate,Ogety Sree Devi,LSP,Tadipatri,,,,,,,,,,202829.0,922.0
2009,MLA Candidate,R Venkata Ramana,IND,Tadipatri,,,,,,,,,,202829.0,1204.0
2009,MLA Candidate,P V Prathap Reddy,BJP,Tadipatri,,,,,,,,,,202829.0,1641.0
2009,MLA Candidate,C Kesava Reddy,BSP,Tadipatri,,,,,,,,,,202829.0,3855.0
2009,MLA Candidate,Pyla Narasimhaiah,PRAP,Tadipatri,,,,,,,,,,202829.0,19718.0
2009,MLA Candidate,Peram Nagi Reddy,TDP,Tadipatri,,,,,,,,,,202829.0,56403.0
2009,MLA,J.C. Diwakar Reddy,INC,Tadipatri,,,,,,,,,,202829.0,63358.0
2014,MLA Candidate,K.Narasimha Reddy,IND,Tadipatri,,,,,,,,,,451302.0,133.0
2014,MLA Candidate,M.Lali Bhaskar Reddy,IND,Tadipatri,,,,,,,,,,451302.0,238.0
2014,MLA Candidate,G.Chandra Sekhar,IND,Tadipatri,,,,,,,,,,451302.0,241.0
2014,MLA Candidate,Bandi Sunil Kumar,IND,Tadipatri,,,,,,,,,,451302.0,289.0
2014,MLA Candidate,Vignesh. R,IND,Tadipatri,,,,,,,,,,451302.0,495.0
2014,MLA Candidate,P.Gopal Reddy,IND,Tadipatri,,,,,,,,,,451302.0,615.0
2014,MLA Candidate,P. Neelakanta Achari,BSP,Tadipatri,,,,,,,,,,451302.0,929.0
2014,MLA Candidate,None Of The Above,NOTA,Tadipatri,,,,,,,,,,451302.0,1213.0
2014,MLA Candidate,"Cherukuri Venkataramana,",JASPA,Tadipatri,,,,,,,,,,451302.0,1374.0
2014,MLA Candidate,Ambati Viswantha Reddy,INC,Tadipatri,,,,,,,,,,451302.0,1411.0
2014,MLA Candidate,T.Kuladeep Chowdary,STR,Tadipatri,,,,,,,,,,451302.0,1688.0
